检索关键词,检索时间,标题,来源机构,报告/资料名,发布时间,URL,内容摘要,快照路径,层(layer),状态,观测批次,同源复用
2023暑期 演出 票房,2026-09-09-R3,暑期全国演出票房收入 = 102亿元,中国演出行业协会,2023暑期演出市场数据,2023-09-22,https://news.cctv.com/2023/09/22/ARTI0f6yMF1Lb54GhdDYMuxn230922.shtml,演出票房收入102亿元，同比增长792%；观演人数3256万人次，同比增长806%,snapshots/中国演出行业协会_暑期演出市场数据.html,L1,入库L1,R3,是-共2条
2023暑期 STR 酒店 入住率,2026-09-09-R3,中国内地酒店入住率指数(较2019) = 98%,STR,2023年7月酒店经营数据,2023-09-24,https://m.hexun.com/stock/2023-09-24/210340407.html,根据STR数据，截止2023年7月，对比2019年同期，中国内地酒店Occ指数为98，离2019年同期仍然有2%的整体差距,snapshots/STR_2023年7月酒店经营数据.html,L1,入库L1,R3,否
2023暑期 北京 酒店 RevPAR,2026-09-09-R3,北京中高端酒店RevPAR = 571.1元,STR/携程,2023年7月北京酒店数据,2023-08-03,https://view.inews.qq.com/a/20230803Q074TK00,北京中高端酒店RevPAR为571.1元（环比+8.8%），北京中低端酒店RevPAR为487.8元（环比+15.1%）,snapshots/STR_北京暑期酒店RevPAR.html,L1,入库L1,R3,否
2023暑期 同程 机票 酒店,2026-09-09-R3,同程暑期第一周机票服务人次较2019增速 = 32%,同程旅行,2023暑期旅游首周数据,2023-07-12,http://news.china.com.cn/2023-07/12/content_91947063.shtml,暑期第一周，平台机票服务人次较2019年同期增长约32%；酒店预订服务人次较2019年同期增长155%；景点门票服务人次较2019年同期增长37%,snapshots/同程旅行_暑期首周数据.html,L1,入库L1,R3,否
2023暑期 携程 高铁游,2026-09-09-R3,携程暑期高铁游订单环比增速 = 51%,携程,2023年暑期出游市场报告,2023-08-27,http://m.toutiao.com/group/7271878565980340771/,截至8月23日，暑期高铁游订单环比前两月增长达到51%，其中新一线城市用户高铁游订单量增长排名第一,snapshots/携程_暑期出游市场报告.html,L1,入库L1,R3,否
2023暑期 携程 亲子游,2026-09-09-R3,携程亲子游机票订单较2019增速 = 56%,携程,2023年暑期出游市场报告,2023-09-17,http://www.ce.cn/culture/gd/202309/17/t20230917_38718270.shtml,暑期机票订单中，家庭是出游增长最快的群体，订单量较2019年同期增长超过五成，其中亲子游机票订单涨幅最高，较2019年同期增长56%,snapshots/携程_暑期亲子游数据.html,L1,入库L1,R3,否
2023暑期 飞猪 研学游,2026-09-09-R3,飞猪研学游搜索量同比增速 = 230%,飞猪,2023暑期旅游数据,2023-09-17,http://www.ce.cn/culture/gd/202309/17/t20230917_38718270.shtml,研学旅行是暑期当红产品，在飞猪旅行网上，研学游搜索量比去年暑期增长超2.3倍,snapshots/飞猪_暑期研学游数据.html,L1,入库L1,R3,否
2023暑期 江西 接待游客,2026-09-09-R3,江西暑期接待国内游客 = 17354.6万人次,江西省文化和旅游厅,2023暑期江西文旅市场数据,2023-09-08,http://www.mct.gov.cn/wlbphone/wlbydd/xxfb/qglb/jx/202309/t20230908_947117.html,7至8月，全省累计接待国内游客17354.60万人次，恢复至2019年同期的108.54%；实现国内旅游收入1976.24亿元，恢复至2019年同期的103.68%,snapshots/江西省文旅厅_暑期文旅数据.html,L1,入库L1,R3,是-共2条
2023暑期 江西 旅游收入,2026-09-09-R3,江西暑期国内旅游收入 = 1976.24亿元,江西省文化和旅游厅,2023暑期江西文旅市场数据,2023-09-08,http://www.mct.gov.cn/wlbphone/wlbydd/xxfb/qglb/jx/202309/t20230908_947117.html,实现国内旅游收入1976.24亿元，恢复至2019年同期的103.68%；游客人均消费1138.74元,snapshots/江西省文旅厅_暑期文旅数据.html,L1,入库L1,R3,是-共2条
2023暑期 常州 文旅消费,2026-09-09-R3,常州暑期文旅消费总额 = 58.56亿元,中国银联(常州市转引),2023暑期常州文旅消费数据,2023-09-08,http://finance.people.com.cn/n1/2023/0908/c1004-40073196.html,根据中国银联刷卡及扫码消费数据，今年7-8月，全市文旅消费总额58.56亿元,snapshots/常州市_暑期文旅消费数据.html,L1,入库L1,R3,否
2023暑期 支付宝 国际版 入境支付,2026-09-09-R3,支付宝国际版日均活跃用户环比增速 = 54%,蚂蚁集团,2023暑期入境支付数据,2023-09-21,http://www.stcn.com/article/detail/986188.html,境外用户在国内使用支付宝国际版的热情不断攀升，9月前两周环比8月前两周的日均活跃用户上涨了54%,snapshots/蚂蚁集团_暑期入境支付数据.html,L1,入库L1,R3,是-共2条
2023暑期 Alipay+ 境外钱包 支付,2026-09-09-R3,Alipay+境外钱包境内支付总笔数增速 = 4700%,蚂蚁集团,2023暑期入境支付数据,2023-09-21,http://www.stcn.com/article/detail/986188.html,2023年3月至8月期间，通过Alipay+接入的首批境外钱包Kakao Pay、Touch n Go eWallet和AlipayHK在境内支付总笔数增长了47倍,snapshots/蚂蚁集团_暑期入境支付数据.html,L1,入库L1,R3,是-共2条
2023暑期 酒店 客房均价,2026-09-09-R3,暑期酒店客房均价同比增速 = 46.88%,中国旅游研究院,2023年暑期旅游市场监测报告,2023-09-04,https://www.mct.gov.cn/preview/whzx/zsdw/zglyyjy/202309/t20230904_947007.html,暑期全国（不含港澳台）进港机票均价同比上涨14.17%，酒店客房均价同比上涨46.88%，景区门票均价同比上涨4.63%,snapshots/中国旅游研究院_暑期旅游市场监测报告.html,L1,入库L1,R3,是-共3条
2023暑期 人均消费 派生指标,2026-09-09-R3,暑期人均旅游消费 = 658元/人次,本技能测算,暑期人均消费推算,2026-08-31,https://www.mct.gov.cn/preview/whzx/zsdw/zglyyjy/202309/t20230904_947007.html,1.21万亿元÷18.39亿人次≈658元/人次,snapshots/中国旅游研究院_暑期旅游市场监测报告.html,L1,入库L1,R3,是-共3条
2023暑期 日均等效 出游人次,2026-09-09-R3,暑期日均出游人次 = 1999万人次/天,本技能测算,暑期日均等效推算,2026-08-31,https://www.mct.gov.cn/preview/whzx/zsdw/zglyyjy/202309/t20230904_947007.html,18.39亿人次÷92天≈1999万人次/天,snapshots/中国旅游研究院_暑期旅游市场监测报告.html,L1,入库L1,R3,是-共3条
2023暑期 安徽 人均花费,2026-09-09-R3,安徽暑期游客人均花费 = 1016元/人次,安徽省文化和旅游厅,2023暑期安徽旅游数据,2023-09-02,https://www.gov.cn/lianbo/difang/202309/content_6901669.htm,消费能力明显增强，亲子游、自驾游群体占比超过90%，人均旅游花费1016元，为2019年以来再次突破千元,snapshots/安徽省文旅厅_暑期旅游数据.html,L1,入库L1,R3,否
2023暑期 携程 研学 人均花费,2026-09-09-R3,携程研学独立营人均花费 = 1431元,携程,2023年暑期报告,2023-08-28,http://cn.chinadaily.com.cn/a/202308/28/WS64ec3704a3109d7585e4b18c.html,今年暑期研学独立营人均花费是1431元，同比去年下降一成左右；亲子营人均花费为3453元，与去年持平,snapshots/携程_暑期研学营人均花费.html,L1,入库L1,R3,否
2023暑期 云南 旅游热度,2026-09-09-R3,云南暑期旅游热度同比增速 = 42.8%,同程旅行,云南2023暑期旅游市场分析报告,2023-09-10,http://www.yn.xinhuanet.com/20230910/45a16ecb92b94bd48242c5d8e61d1f34/c.html,云南暑期游客满意度为95.8%，线上预订渠道客流量同比增长47.8%，旅游热度（平台订单数量、金额综合数据）同比增长42.8%,snapshots/同程旅行_云南暑期旅游市场报告.html,L1,入库L1,R3,否
2023暑期 携程 热门目的地,2026-09-09-R3,携程发布暑期国内热门旅游目的地排行前十：北京、上海、成都、广州、杭州、西安、重庆、深圳、南京、长沙,携程,,,http://m.toutiao.com/group/7271878565980340771/,携程发布《2023年暑期出游市场报告》显示，暑期国内热门旅游目的地排行前十分别为：北京、上海、成都、广州、杭州、西安、重庆、深圳、南京、长沙,snapshots/携程_暑期热门目的地TOP10.html,L2,入库L2,R3,否
2023暑期 价格普涨 机票 酒店,2026-09-09-R3,暑期旅游产品价格普涨：进港机票均价同比+14.17%，酒店客房均价+46.88%，景区门票均价+4.63%,中国旅游研究院,,,https://www.mct.gov.cn/preview/whzx/zsdw/zglyyjy/202309/t20230904_947007.html,暑期旅游产品价格普涨。暑期全国（不含港澳台）进港机票均价同比上涨14.17%，酒店客房均价同比上涨46.88%，景区门票均价同比上涨4.63%,snapshots/中国旅游研究院_暑期价格普涨.html,L2,入库L2,R3,否
2023暑期 避暑游 远程目的地,2026-09-09-R3,客流分布向众多远程目的地全域扩散，东北、西南、华北及西藏、内蒙古、新疆部分地区游客流入量占比普遍超过疫情之前,中国旅游研究院,,,https://www.mct.gov.cn/preview/whzx/zsdw/zglyyjy/202309/t20230904_947007.html,今年暑期，东北地区、西南地区、华北地区，以及西藏、内蒙古和新疆部分地区游客流入量占比普遍超过疫情之前,snapshots/中国旅游研究院_暑期远程目的地.html,L2,入库L2,R3,否
2023暑期 亲子游 家庭出游,2026-09-09-R3,亲子家庭是暑期旅游市场的主力军，家庭是出游增长最快的群体，暑期机票订单中家庭订单量较2019年同期增长超过五成,携程,,,http://www.ce.cn/culture/gd/202309/17/t20230917_38718270.shtml,亲子家庭是暑期旅游市场的主力军。携程旅行网数据显示，暑期机票订单中，家庭是出游增长最快的群体，订单量较2019年同期增长超过五成,snapshots/携程_暑期亲子游主力.html,L2,入库L2,R3,否
2023暑期 入境游 Alipay+ 支付,2026-09-09-R3,入境游持续回暖，Alipay+境外钱包境内支付总笔数3-8月增长47倍，支付宝国际版日均活跃用户9月环比+54%,蚂蚁集团,,,http://www.stcn.com/article/detail/986188.html,境外用户在国内使用支付宝国际版的热情不断攀升，9月前两周环比8月前两周的日均活跃用户上涨了54%。2023年3月至8月期间，通过Alipay+接入的首批境外钱包在境内支付总笔数增长了47倍,snapshots/蚂蚁集团_暑期入境游支付.html,L2,入库L2,R3,否
2023暑期 消费券 文旅补贴,2026-09-09-R3,文旅部门举办全国暑期文化和旅游消费促进活动3万场次，发放消费券等消费补贴超11亿元，中国银联和有关金融机构发放消费补贴超3.5亿元，带动消费超800亿元,文化和旅游部,,,https://news.cctv.com/2023/09/22/ARTI0f6yMF1Lb54GhdDYMuxn230922.shtml,文旅部门还在举办了全国暑期文化和旅游消费促进活动3万场次，发放消费券等消费补贴超11亿元，中国银联和有关金融机构发放消费补贴超3.5亿元，带动消费超800亿元,snapshots/文旅部_暑期消费券补贴.html,L2,入库L2,R3,否
2023暑期 演出市场 票房,2026-09-09-R3,暑期演出市场爆发式增长：演出场次11万同比+301%，票房收入102亿元同比+792%，观演人数3256万人次同比+806%,中国演出行业协会,,,https://news.cctv.com/2023/09/22/ARTI0f6yMF1Lb54GhdDYMuxn230922.shtml,暑期全国演出市场的演出场次11万，同比增长301%；演出票房收入102亿元，同比增长792%；观演人数3256万人次，同比增长806%,snapshots/中国演出行业协会_暑期演出爆发.html,L2,入库L2,R3,否
2023暑期 酒店 涨价 RevPAR,2026-09-09-R3,暑期酒店量价齐升，北京中高端酒店RevPAR达571.1元，经济型酒店价格在热门城市破千，酒店客房均价同比上涨46.88%,STR/携程,,,https://view.inews.qq.com/a/20230803Q074TK00,北京中高端酒店RevPAR为571.1元（环比+8.8%），北京中低端酒店RevPAR为487.8元（环比+15.1%）。暑期酒店客房均价同比上涨46.88%,snapshots/STR_暑期酒店涨价.html,L2,入库L2,R3,否
2023年暑期 广东 接待游客 旅游收入,2026-09-09-R4,接待游客人次 = 4.47亿人次,广东省文化和旅游厅,2023年1-8月文旅市场数据,2023-09-15,http://www.cnr.cn/gd/gstjgd/20230915/t20230915_526420214.shtml,今年1-8月全省接待游客4.47亿人次、旅游总收入5756.9亿元，分别恢复至2019年的87.9%和91%；暑期全省接待游客数量和旅游总收入均超疫情前水平,snapshots/央广网_广东2023年1-8月文旅数据.html,L1,入库L1,R4,是-共2条
2023年暑期 广东 旅游收入,2026-09-09-R4,旅游收入 = 5756.9亿元,广东省文化和旅游厅,2023年1-8月文旅市场数据,2023-09-15,http://www.cnr.cn/gd/gstjgd/20230915/t20230915_526420214.shtml,旅游总收入5756.9亿元，恢复至2019年的91%,snapshots/央广网_广东2023年1-8月文旅数据.html,L1,入库L1,R4,是-共2条
2023年暑期 四川 A级景区 接待游客,2026-09-09-R4,A级景区接待游客人次 = 3.12亿人次,四川省文化和旅游厅,2023年上半年文旅市场数据,2023-07-28,http://www.mct.gov.cn/whzx/qgwhxxlb/sc/202307/t20230728_946256.htm,今年上半年四川全省A级旅游景区共接待游客3.12亿人次，景区实现总收入617.20亿元，较2019年同期分别增长13.36%、54.86%,snapshots/文旅部_四川2023上半年A级景区数据.html,L1,入库L1,R4,是-共2条
2023年暑期 四川 景区 收入,2026-09-09-R4,景区总收入 = 617.2亿元,四川省文化和旅游厅,2023年上半年文旅市场数据,2023-07-28,http://www.mct.gov.cn/whzx/qgwhxxlb/sc/202307/t20230728_946256.htm,景区实现总收入617.20亿元，较2019年同期增长54.86%,snapshots/文旅部_四川2023上半年A级景区数据.html,L1,入库L1,R4,是-共2条
2023年暑期 海南 接待游客 旅游收入,2026-09-09-R4,接待游客人次 = 4606.6万人次,海南省旅游和文化广电体育厅,2023年上半年文旅市场数据,2023-07-20,https://www.hainan.gov.cn/hainan/jdsj/202307/9be4d08f37014d54a63135b0aa3d9e32.shtml,上半年全省接待游客4606.6万人次，同比增长32.8%；实现旅游总收入916.1亿元，同比增长42.4%,snapshots/海南省政府_海南2023上半年文旅数据.html,L1,入库L1,R4,是-共2条
2023年暑期 海南 旅游收入,2026-09-09-R4,旅游收入 = 916.1亿元,海南省旅游和文化广电体育厅,2023年上半年文旅市场数据,2023-07-20,https://www.hainan.gov.cn/hainan/jdsj/202307/9be4d08f37014d54a63135b0aa3d9e32.shtml,实现旅游总收入916.1亿元，同比增长42.4%,snapshots/海南省政府_海南2023上半年文旅数据.html,L1,入库L1,R4,是-共2条
2023年暑期 杭州 接待游客 旅游收入,2026-09-09-R4,接待游客人次 = 5353.3万人次,杭州市文化广电旅游局,2023年上半年文旅市场数据,2023-08-13,https://news.cctv.com/2023/08/13/ARTIpqzTx2nDkqxJCDNLzlDc230813.shtml,今年1-6月杭州市共接待游客5353.3万人次、旅游收入915亿元，分别较去年同期增长64.5%和65.3%,snapshots/央视网_杭州2023上半年文旅数据.html,L1,入库L1,R4,是-共2条
2023年暑期 杭州 旅游收入,2026-09-09-R4,旅游收入 = 915亿元,杭州市文化广电旅游局,2023年上半年文旅市场数据,2023-08-13,https://news.cctv.com/2023/08/13/ARTIpqzTx2nDkqxJCDNLzlDc230813.shtml,旅游收入915亿元，较去年同期增长65.3%,snapshots/央视网_杭州2023上半年文旅数据.html,L1,入库L1,R4,是-共2条
2023年暑期 三亚 过夜游客 旅游花费,2026-09-09-R4,过夜游客接待人次 = 206.06万人次,三亚市旅游发展局,2023年7月旅游市场数据,2024-08-19,http://news.qq.com/rain/a/20240819A02MPV00,2023年7月三亚接待过夜游客206.06万人次，过夜游客总花费71.03亿元,snapshots/腾讯新闻_三亚2023年7月旅游数据.html,L1,入库L1,R4,是-共2条
2023年暑期 三亚 旅游花费,2026-09-09-R4,过夜游客总花费 = 71.03亿元,三亚市旅游发展局,2023年7月旅游市场数据,2024-08-19,http://news.qq.com/rain/a/20240819A02MPV00,过夜游客总花费71.03亿元,snapshots/腾讯新闻_三亚2023年7月旅游数据.html,L1,入库L1,R4,是-共2条
2023年暑期 山东 景区 接待游客,2026-09-09-R4,重点监测景区接待游客人次 = 4800.6万人次,山东省文化和旅游厅,2023年7月重点监测景区数据,2023-08-22,http://www.shandong.gov.cn/art/2023/8/22/art_97904_605261.html,7月份全省重点监测的300家景区共接待游客4800.6万人次，实现营业收入27.1亿元，同比分别增长84.8%和67.7%,snapshots/山东省政府_山东2023年7月景区数据.html,L1,入库L1,R4,是-共2条
2023年暑期 山东 景区 收入,2026-09-09-R4,重点监测景区营业收入 = 27.1亿元,山东省文化和旅游厅,2023年7月重点监测景区数据,2023-08-22,http://www.shandong.gov.cn/art/2023/8/22/art_97904_605261.html,实现营业收入27.1亿元，同比增长67.7%,snapshots/山东省政府_山东2023年7月景区数据.html,L1,入库L1,R4,是-共2条
2023年暑期 西安 接待游客 旅游收入,2026-09-09-R4,接待游客人次 = 2.78亿人次,西安市文化和旅游局,2023年文旅市场数据,2024-04-17,http://m.toutiao.com/group/7359010809789563444/,2023年西安全市接待游客2.78亿人次、旅游业总收入3350亿元，再创历史新高,snapshots/今日头条_西安2023年文旅数据.html,L1,入库L1,R4,否
2023年暑期 青岛 接待游客 文旅,2026-09-09-R4,接待游客人次 = 1.3亿人次,青岛市文化和旅游局,2023年文旅市场数据,2024-08-02,http://www.weishan.gov.cn/art/2024/8/2/art_72382_2751397.html,2023年青岛全市累计接待游客达到1.3亿人次，创历史新高；文旅产业增加值1698亿元，占GDP比重达到10.8%,snapshots/微山县政府_青岛2023年文旅数据.html,L1,入库L1,R4,否
2023年暑期 暑运 杭州机场 旅客吞吐量,2026-09-09-R4,机场旅客吞吐量 = 793万人次,杭州萧山国际机场,2023年暑运机场数据,2023-09-06,http://www.tibet.cn/cn/instant/local/202309/t20230906_7480809.html,2023年暑运杭州机场62天内运送旅客793万人次，起降航班5.5万架次，同比2019年同期分别增加11.7%、10.2%，三项数据均创历史同期新高,snapshots/中国西藏网_杭州2023暑运机场数据.html,L1,入库L1,R4,否
2023年暑期 三亚 机场 暑运,2026-09-09-R4,机场旅客吞吐量 = 371.62万人次,三亚凤凰国际机场,2023年暑运机场数据,2023-09-08,https://www.sanyarb.com.cn/sanyazonghe/2023/09/08/detail_20230908387399.html,暑运期间三亚凤凰国际机场运送旅客371.62万人次,snapshots/三亚新闻网_三亚2023暑期文旅市场盘点.html,L1,入库L1,R4,是-共2条
2023年暑期 避暑游 青岛 威海 同程,2026-09-09-R4,2023年暑期高温推高避暑游热度，青岛、威海等北方沿海城市成为暑期旅游目的地顶流，同程旅行数据显示北京、青岛、西安、成都、重庆、威海、上海、厦门、长沙、广州关注度较高,同程旅行,,,http://news.china.com.cn/2023-07/12/content_91947063.shtml,同程旅行数据显示截至7月7日，北京、青岛、西安、成都、重庆、威海、上海、厦门、长沙、广州关注度较高；青岛、威海超过淄博成为山东最热门旅游城市,snapshots/中国网_2023暑期旅游首周数据.html,L2,入库L2,R4,否
2023年暑期 三亚 携程 订单 亲子游,2026-09-09-R4,携程《2023年暑期出游市场报告》显示目的地为三亚的暑期订单量同比增长65%，三亚入选暑期度假人群青睐热门目的地，亲子游霸踞暑期档,携程,,,https://www.sanyarb.com.cn/sanyazonghe/2023/09/08/detail_20230908387399.html,据携程发布的《2023年暑期出游市场报告》，目的地为三亚的暑期订单量同比增长65%，三亚入选暑期度假人群青睐热门目的地,snapshots/三亚新闻网_三亚2023暑期文旅市场盘点.html,L2,入库L2,R4,是-共2条
2023年暑期 海南 年轻游客 亲子游 同程,2026-09-09-R4,同程旅行《2023海南暑期旅游消费趋势报告》显示年轻游客占比近三成，亲子客群回归，海南主要旅游景区日客流量峰值出现在8月上旬，蜈支洲岛、西岛、南山寺、亚特兰蒂斯等景区客流量较大,同程旅行,,,https://m.thepaper.cn/newsDetail_forward_23979952,《2023海南暑期旅游消费趋势报告》显示年轻游客占比近三成，亲子客群回归；暑期海南主要旅游景区日客流量峰值将出现在8月上旬,snapshots/澎湃新闻_海南2023暑期旅游消费趋势报告.html,L2,入库L2,R4,否
2023暑期 湖北 接待游客,2026-09-09-R5,湖北暑期接待游客 = 16932.38万人次,湖北省文化和旅游厅(湖北日报/湖北省政府),接待游客近1.7亿人次 湖北文旅消费晒出暑期亮眼成绩单,2023,https://www.hubei.gov.cn/hbfb/bmdt/202309/t20230906_4826329.shtml,今年7月、8月，湖北全省共接待游客16932.38万人次，其中旅行社电子合同签订99759份、团队游游客数量55.78万人次，合同金额10.69亿元。,未存-HTTP412,L1,入库L1-快照未存,R5,否
2023暑期 大连 7月,2026-09-09-R5,大连7月接待游客 = 1938.77万人次,大连市文化和旅游局,魅力绽放!大连上榜2023暑期热门旅行目的地,2023,https://wlj.dl.gov.cn/art/2023/9/11/art_2067_2247404.html,据初步统计，7月份大连共接待游客1938.77万人次，同比2019年7月增长42.87%。,未存-网络超时,L1,入库L1-快照未存,R5,否
2023暑期 大连 8月,2026-09-09-R5,大连8月接待游客 = 1911.46万人次,大连市文化和旅游局,魅力绽放!大连上榜2023暑期热门旅行目的地,2023,https://wlj.dl.gov.cn/art/2023/9/11/art_2067_2247404.html,8月份大连共接待游客1911.46万人次，同比2019年8月增长41.87%，创历史新高。,未存-网络超时,L1,入库L1-快照未存,R5,否
2023暑期 青海 7月,2026-09-09-R5,青海7月接待游客 = 757.42万人次,青海省文化和旅游厅(青海新闻网),七月757.42万人次畅游大美青海,2023,http://www.qhnews.com/newscenter/system/2023/08/23/030077104.shtml,今年7月，青海全省接待游客757.42万人次，同比增长30.8%，按可比口径恢复至2019年同期的94.8%。,snapshots/青海新闻网_七月畅游大美青海.html,L1,入库L1,R5,是-共3条
2023暑期 青海 收入,2026-09-09-R5,青海7月旅游总收入 = 76.55亿元,青海省文化和旅游厅(青海新闻网),七月757.42万人次畅游大美青海,2023,http://www.qhnews.com/newscenter/system/2023/08/23/030077104.shtml,青海7月实现旅游总收入76.55亿元，同比增长94.3%，按可比口径恢复至2019年同期的78.2%。,snapshots/青海新闻网_七月畅游大美青海.html,L1,入库L1,R5,是-共3条
2023暑期 青海湖,2026-09-09-R5,青海湖景区7月接待游客 = 97.28万人次,青海省文化和旅游厅(青海新闻网),七月757.42万人次畅游大美青海,2023,http://www.qhnews.com/newscenter/system/2023/08/23/030077104.shtml,7月，青海湖景区接待游客97.28万人次，日均接待游客3.14万人次。,snapshots/青海新闻网_七月畅游大美青海.html,L1,入库L1,R5,是-共3条
2023暑期 铁路 暑运,2026-09-09-R5,铁路暑运累计发送旅客 = 7.01亿人次,国铁集团(中国网转引),13亿、33亿、180亿…这组亿级数据带你看暑期消费热,2023,http://news.china.com.cn/2023-08/23/content_106345124.shtml,国铁集团数据，7月1日至8月21日全国铁路暑运已累计发送旅客7.01亿人次；全国铁路日均开行旅客列车达10444列，较2019年同期增长15%。,snapshots/中国网_暑期消费亿级数据.html,L1,入库L1,R5,是-共2条
2023暑期 铁路 单日,2026-09-09-R5,铁路暑运单日发送旅客 = 1568.6万人次,国铁集团(中国网转引),13亿、33亿、180亿…这组亿级数据带你看暑期消费热,2023,http://news.china.com.cn/2023-08/23/content_106345124.shtml,8月19日铁路发送旅客1568.6万人次，再创暑运单日旅客发送量历史新高。,snapshots/中国网_暑期消费亿级数据.html,L1,入库L1,R5,是-共2条
2023暑期 民航 7月,2026-09-09-R5,民航7月旅客运输量 = 6242.8万人次,中国民用航空局(齐鲁网转引),有理数|最火热暑期收官,2023,http://news.iqilu.com/shandong/shandonggedi/20230901/5502532.shtml,民航局数据显示，今年7月旅客运输量为6242.8万人次，较2019年同期增长5.3%，创民航月度历史新高。,snapshots/齐鲁网_最火热暑期收官.html,L1,入库L1,R5,否
2023暑期 长三角 铁路,2026-09-09-R5,长三角铁路7月发送旅客 = 8100万人次,长三角铁路(中国经济网转引),暑假游，长三角的游客们爱去哪里游?,2023,http://district.ce.cn/newarea/roll/202308/23/t20230823_38683645.shtml,7月长三角铁路发送旅客超8100万人次，同比增幅超18%，较2019年同期多发送旅客近1240万人次，平均每日超260万人次出行。,snapshots/中国经济网_长三角暑期游.html,L1,入库L1,R5,否
2023暑期 昆明局 单日,2026-09-09-R5,昆明局单日发送旅客 = 42.5万人次,中国铁路昆明局(央广网转引),云南暑期旅游冷门不冷热门更热,2023,https://www.cnr.cn/yn/wlxf/20230904/t20230904_526407284.shtml,8月5日中国铁路昆明局集团有限公司单日发送旅客42.5万人次，大理站、丽江站发送旅客数刷新历史纪录。,snapshots/央广网_云南暑期旅游.html,L1,入库L1,R5,否
2023暑期 8月 餐饮收入,2026-09-09-R5,8月全国餐饮收入 = 4212亿元,商务部消费促进司(中国政府网),商务部消费促进司负责人谈2023年8月我国消费市场情况,2023,https://www.gov.cn/lianbo/fabu/202309/content_6905771.htm,8月份全国餐饮收入4212亿元，同比增长12.4%；暑期居民出游热度较高，带动餐饮、住宿、旅游、交通等服务消费较快增长。,snapshots/中国政府网_8月消费市场情况.html,L1,入库L1,R5,否
2023暑期 7月 餐饮收入,2026-09-09-R5,7月全国餐饮收入 = 4277亿元,商务部消费促进司,商务部消费促进司负责人谈2023年7月我国消费市场情况,2023,https://scyxs.mofcom.gov.cn/fxbg/art/2023/art_05b894ab0e0b4b2aab249d984ea5fe34.html,7月份全国餐饮收入4277亿元，同比增长15.8%；铁路旅客运输量同比增长80.9%，民航旅客运输量增长83.7%。,未存-连接中断,L1,入库L1-快照未存,R5,否
2023暑期 8月 社零,2026-09-09-R5,8月社会消费品零售总额 = 37933亿元,国家统计局(中国经济网转引),国家统计局:2023年8月份社会消费品零售总额增长4.6%,2023,http://www.ce.cn/xwzx/gnsz/gdxw/202309/15/t20230915_38716919.shtml,8月份社会消费品零售总额37933亿元，同比增长4.6%。,snapshots/中国经济网_8月社零.html,L1,入库L1,R5,否
,2026-09-09-R5,湖北暑期沉浸体验式旅游消费上升，主题乐园、研学、诗词里的黄鹤楼成为热词,新华网,,,http://www.news.cn/fortune/2023-09/06/c_1129847885.htm,湖北省文化和旅游厅统计显示，今年7月、8月湖北共接待游客16932.38万人次；暑期文旅消费呈现出游半径增长、出游频次提升、沉浸体验式旅游消费上升特点。,snapshots/新华网_暑期游荆楚.html,L2,入库L2,R5,否
,2026-09-09-R5,夜爬泰山持续火爆，8月19日夜间票约满，景区连续13天暂停该时段线上线下门票销售,山东省人民政府(大众日报),,,http://www.shandong.gov.cn/art/2023/8/22/art_97564_605332.html,夜爬泰山持续火爆，8月19日夜间票约满，景区连续13天暂停该时段线上线下门票销售；7月全省重点监测的300家景区共接待游客约4800万人次。,snapshots/山东省政府_七月景区接待4800万.html,L2,入库L2,R5,否
,2026-09-09-R5,飞猪发布2023暑期出游快报：国内游暑期预订量超越疫情前，酒店日均间夜量连续刷新暑期纪录,飞猪(山东商报转引),,,http://dzb.subaoxw.com/resfiles/2023-09//05//lscm20230905a0013v01.pdf,飞猪《2023暑期出游快报》显示，包含国内机票、酒店、线路游、景区门票等在内的国内游暑期预订量继续超越疫情前，飞猪酒店日均间夜量超越疫情前同期水平并连续刷新暑期表现纪录。,未存-PDF来源,L2,入库L2-快照未存,R5,否
2023暑期 旅游人数 18.39亿,2026-09-09-R6,暑期国内旅游人数 = 18.39亿人次,中国旅游研究院(文旅部数据中心),2023年暑期旅游市场监测报告,2023,https://www.mct.gov.cn/preview/whzx/zsdw/zglyyjy/202309/t20230904_947007.html,中国旅游研究院发布报告：今年暑期(6至8月)国内旅游人数达18.39亿人次、实现国内旅游收入1.21万亿元，旅游热度显著高于2019年同期，多数目的地接待游客人数达历史最高水平。,snapshots/文旅部_2023暑期监测报告.html,L1,入库L1,R6,是-共2条
2023暑期 旅游收入 1.21万亿,2026-09-09-R6,暑期国内旅游收入 = 1.21万亿元,中国旅游研究院(文旅部数据中心),2023年暑期旅游市场监测报告,2023,https://www.mct.gov.cn/preview/whzx/zsdw/zglyyjy/202309/t20230904_947007.html,2023年暑期国内旅游收入达1.21万亿元。,snapshots/文旅部_2023暑期监测报告.html,L1,入库L1,R6,是-共2条
2023暑期 山东 景区 4800万,2026-09-09-R6,山东7月重点监测景区接待游客 = 4800.6万人次,山东省文化和旅游厅(齐鲁网),最火热暑期收官:文化山东人偏爱自驾和逛馆,2023,http://news.iqilu.com/shandong/shandonggedi/20230901/5502532.shtml,山东省文旅厅数据显示，7月份全省重点监测的300家景区共接待游客4800.6万人次，实现营业收入27.1亿元，与去年同期相比分别增长84.8%和67.7%。,snapshots/齐鲁网_山东暑期300家景区.html,L1,入库L1,R6,否
